step,train_generator,generator_loss,critic_loss,learning_rate,critic_learning_rate,step_time,sigma_mean,video_dmd_loss,audio_dmd_loss,dmd_gradient_norm,audio_dmd_gradient_norm,video_distill_loss,audio_distill_loss,video_transition_loss,audio_transition_loss,video_quality_loss,audio_quality_loss,clean_video_loss,clean_audio_loss,dmd_weight_scale,video_critic_loss,audio_critic_loss,train_critic
944,0,,0.00085864,2.00000000e-07,1.00000000e-07,9.675896,1.00000000,,,,,,,,,,,,,,0.0007977358181960881,0.0012181522324681282,1
945,0,,0.00290961,2.00000000e-07,1.00000000e-07,13.693416,0.99374998,,,,,,,,,,,,,,0.0028870110400021076,0.0004519787908066064,1
946,1,0.04462671,0.00465227,2.00000000e-07,1.00000000e-07,53.330157,0.98750001,0.4618622064590454,0.9805821180343628,0.6876094341278076,1.1129450798034668,0.00018743540567811579,9.967303049052134e-05,7.508288213387004e-09,3.992741692826485e-09,0.006913039833307266,0.012936118990182877,1.078567624092102,0.8949286937713623,0.947,0.004633897915482521,0.00036744074895977974,1
947,0,,0.01385985,2.00000000e-07,1.00000000e-07,15.816551,0.98124999,,,,,,,,,,,,,,0.013809430412948132,0.0010083437664434314,1
948,0,,0.00272742,2.00000000e-07,1.00000000e-07,17.763269,0.97500002,,,,,,,,,,,,,,0.002535109408199787,0.003846291219815612,1
949,1,0.07747605,0.00463070,2.00000000e-07,1.00000000e-07,66.501365,0.90937501,0.6817163825035095,0.4777372479438782,0.826579749584198,0.7082805633544922,0.00292583042755723,0.00019271484052296728,0.00012027272168779746,7.921970791358035e-06,0.01841333694756031,0.013147188350558281,2.152592658996582,1.1813756227493286,0.95,0.00460472796112299,0.0005193432443775237,1
950,0,,0.00113224,2.00000000e-07,1.00000000e-07,20.294648,0.72500002,,,,,,,,,,,,,,0.0011094014625996351,0.00045684189535677433,1
951,0,,0.00057436,2.00000000e-07,1.00000000e-07,23.411518,0.42187500,,,,,,,,,,,,,,0.000566031550988555,0.00016665519797243178,1
952,1,0.06142822,0.00050989,2.00000000e-07,1.00000000e-07,48.682677,1.00000000,0.6832564473152161,0.7844517230987549,0.8609839677810669,0.9121337532997131,0.00011194607941433787,5.671621693181805e-05,4.372932238538851e-09,2.2154960088727194e-09,0.013508666306734085,0.010131146758794785,1.0654197931289673,0.538225531578064,0.953,0.00047386204823851585,0.0007205547881312668,1
953,0,,0.00407021,2.00000000e-07,1.00000000e-07,12.373774,0.99374998,,,,,,,,,,,,,,0.003980116918683052,0.0018018281552940607,1
954,0,,0.00365192,2.00000000e-07,1.00000000e-07,16.149290,0.98750001,,,,,,,,,,,,,,0.0036240736953914165,0.0005570232751779258,1
955,1,0.05996319,0.00463551,2.00000000e-07,1.00000000e-07,56.515939,0.98124999,0.5938625931739807,0.6335785388946533,0.7413570880889893,0.8527469038963318,0.0011314426083117723,0.00023245536431204528,4.590166469142787e-08,9.430536351828778e-09,0.010969532653689384,0.018384024500846863,1.3076038360595703,1.5097185373306274,0.956,0.004607588518410921,0.0005585073959082365,1
956,0,,0.01109233,2.00000000e-07,1.00000000e-07,16.477896,0.97500002,,,,,,,,,,,,,,0.01104359608143568,0.0009746042778715491,1
957,0,,0.00391811,2.00000000e-07,1.00000000e-07,19.821207,0.90937501,,,,,,,,,,,,,,0.00380485481582582,0.0022650952450931072,1
958,1,0.05995837,0.00156762,2.00000000e-07,1.00000000e-07,70.688770,0.72500002,0.57538241147995,0.8604264259338379,0.7709207534790039,0.9994169473648071,0.00040830502985045314,5.350485662347637e-05,7.137600186979398e-05,9.353212590212934e-06,0.012875647284090519,0.011977399699389935,1.416999101638794,1.5313087701797485,0.959,0.0015395879745483398,0.0005607156199403107,1
959,0,,0.00053710,2.00000000e-07,1.00000000e-07,23.000616,0.42187500,,,,,,,,,,,,,,0.0005332946311682463,7.601560355396941e-05,1
960,0,,0.00027953,2.00000000e-07,1.00000000e-07,11.041970,1.00000000,,,,,,,,,,,,,,0.00026451778830960393,0.0003003349993377924,1
961,1,0.07161923,0.00458687,2.00000000e-07,1.00000000e-07,51.174541,0.99374998,0.6935372352600098,0.7317116856575012,0.8602544665336609,0.9068679213523865,0.0007009426481090486,0.0001048291742336005,2.7725743478868026e-08,4.146519572145735e-09,0.00713737215846777,0.0392923578619957,1.3090842962265015,5.0743937492370605,0.962,0.004565959796309471,0.00041812367271631956,1
962,0,,0.02668391,2.00000000e-07,1.00000000e-07,15.161377,0.98750001,,,,,,,,,,,,,,0.026575738564133644,0.002163463272154331,1
963,0,,0.02303579,2.00000000e-07,1.00000000e-07,16.173540,0.98124999,,,,,,,,,,,,,,0.022955680266022682,0.0016020936891436577,1
964,1,0.06580649,0.00813058,2.00000000e-07,1.00000000e-07,64.152860,0.97500002,0.5340955853462219,0.2944706678390503,0.719431459903717,0.5405234694480896,0.0023005036637187004,0.0011719680624082685,1.0422032573842444e-05,5.309399512043456e-06,0.01686294749379158,0.01302708312869072,1.8555406332015991,1.4138574600219727,0.965,0.00801482517272234,0.002315021585673094,1
965,0,,0.00296343,2.00000000e-07,1.00000000e-07,17.558582,0.90937501,,,,,,,,,,,,,,0.0028462614864110947,0.002343273488804698,1
966,0,,0.00119660,2.00000000e-07,1.00000000e-07,22.262250,0.72500002,,,,,,,,,,,,,,0.0011629493674263358,0.0006729394663125277,1
967,1,0.07281189,0.00052009,2.00000000e-07,1.00000000e-07,73.876147,0.42187500,0.6172344088554382,0.7988134622573853,0.8426495790481567,0.9854304790496826,0.00013938148913439363,2.6414993044454604e-05,0.00013938148913439363,2.6414993044454604e-05,0.01758536696434021,0.018257591873407364,2.0837652683258057,1.6805533170700073,0.968,0.000511414255015552,0.00017347931861877441,1
968,0,,0.00086846,2.00000000e-07,1.00000000e-07,9.871861,1.00000000,,,,,,,,,,,,,,0.0008403642568737268,0.0005619031726382673,1
969,0,,0.00165377,2.00000000e-07,1.00000000e-07,12.423986,0.99374998,,,,,,,,,,,,,,0.0016299793496727943,0.0004758268769364804,1
970,1,0.05772377,0.00437970,2.00000000e-07,1.00000000e-07,56.862426,0.98750001,0.6470785737037659,0.8004050254821777,0.8167465925216675,0.9506009221076965,0.00115019001532346,0.00018657876353245229,4.6074287496367106e-08,7.473929919399325e-09,0.009944181889295578,0.008942682296037674,1.025093674659729,0.6385722756385803,0.971,0.004301304463297129,0.0015678195049986243,1
971,0,,0.00140059,2.00000000e-07,1.00000000e-07,15.776066,0.98124999,,,,,,,,,,,,,,0.001384404138661921,0.00032365982769988477,1
972,0,,0.01458358,2.00000000e-07,1.00000000e-07,19.552609,0.97500002,,,,,,,,,,,,,,0.013386678881943226,0.023938102647662163,1
973,1,0.06156819,0.00930570,2.00000000e-07,1.00000000e-07,64.761578,0.90937501,0.704796314239502,0.727859616279602,0.8437793850898743,0.874994695186615,0.00038169341860339046,8.429538138443604e-05,1.5690349755459465e-05,3.465147756287479e-06,0.009570179507136345,0.010283427312970161,1.0866000652313232,1.023410439491272,0.974,0.009287865832448006,0.00035662754089571536,1
974,0,,0.00126966,2.00000000e-07,1.00000000e-07,20.405475,0.72500002,,,,,,,,,,,,,,0.0012545575154945254,0.0003020052972715348,1
975,0,,0.00030164,2.00000000e-07,1.00000000e-07,22.727310,0.42187500,,,,,,,,,,,,,,0.00029589756741188467,0.00011480210378067568,1
976,1,0.04231838,0.00033091,2.00000000e-07,1.00000000e-07,47.466620,1.00000000,0.40840932726860046,0.7559379935264587,0.6587303280830383,0.838870108127594,0.0001668421900831163,0.00011816688493127003,6.517322237442613e-09,4.6159649436106065e-09,0.011202544905245304,0.0071944911032915115,0.8594672679901123,0.49563735723495483,0.977,0.0003200506034772843,0.00021716028277296573,1
977,0,,0.00182995,2.00000000e-07,1.00000000e-07,12.460743,0.99374998,,,,,,,,,,,,,,0.0018186761299148202,0.0002255016443086788,1
978,0,,0.00718555,2.00000000e-07,1.00000000e-07,14.797267,0.98750001,,,,,,,,,,,,,,0.0071564847603440285,0.000581340747885406,1
979,1,0.06667800,0.01225825,2.00000000e-07,1.00000000e-07,66.191955,0.98124999,0.6097663640975952,1.2924176454544067,0.778304934501648,1.2785663604736328,0.0016342672752216458,0.00020061708346474916,6.630080662262117e-08,8.138833607063134e-09,0.014923728071153164,0.012974129989743233,1.6211084127426147,1.0878486633300781,0.98,0.011963148601353168,0.005901986267417669,1
980,0,,0.02209233,2.00000000e-07,1.00000000e-07,17.268578,0.97500002,,,,,,,,,,,,,,0.0220657866448164,0.0005309098633006215,1
981,0,,0.00275970,2.00000000e-07,1.00000000e-07,19.173202,0.90937501,,,,,,,,,,,,,,0.0027234945446252823,0.0007242056890390813,1
982,1,0.07032272,0.00146221,2.00000000e-07,1.00000000e-07,77.402523,0.72500002,0.6346524953842163,0.7672343850135803,0.8037772178649902,0.9452468156814575,0.0002725902886595577,6.176927126944065e-05,4.7651647037127987e-05,1.0797914910654072e-05,0.0155628127977252,0.016608871519565582,1.8332860469818115,1.515332818031311,0.983,0.0014462118269875646,0.0003200163191650063,1
983,0,,0.00069037,2.00000000e-07,1.00000000e-07,21.750091,0.42187500,,,,,,,,,,,,,,0.000683508871588856,0.00013720442075282335,1
984,0,,0.00063517,2.00000000e-07,1.00000000e-07,11.032979,1.00000000,,,,,,,,,,,,,,0.000602921296376735,0.0006450579385273159,1
985,1,0.06469981,0.00155562,2.00000000e-07,1.00000000e-07,51.090906,0.99374998,0.6110771298408508,0.631187379360199,0.7892847061157227,0.8246548771858215,0.0008854062762111425,7.512375304941088e-05,3.502219314555077e-08,2.9714857241458503e-09,0.012357691302895546,0.0181315615773201,1.5899393558502197,1.2175045013427734,0.986,0.0015328320441767573,0.0004557243955787271,1
986,0,,0.00327177,2.00000000e-07,1.00000000e-07,15.847791,0.98750001,,,,,,,,,,,,,,0.0031243800185620785,0.0029477342031896114,1
987,0,,0.00747281,2.00000000e-07,1.00000000e-07,18.005071,0.98124999,,,,,,,,,,,,,,0.0074515617452561855,0.00042497183312661946,1
988,1,0.06604367,0.00173318,2.00000000e-07,1.00000000e-07,67.019911,0.97500002,0.5371575355529785,1.0278828144073486,0.7168630361557007,1.0277049541473389,0.004157645162194967,0.00429956428706646,1.8835491573554464e-05,1.9478433387121186e-05,0.014572632499039173,0.012227950617671013,1.7194185256958008,1.3558597564697266,0.989,0.0017160357674583793,0.00034295572550036013,1
989,0,,0.00271442,2.00000000e-07,1.00000000e-07,19.235548,0.90937501,,,,,,,,,,,,,,0.0026732266414910555,0.0008238612790592015,1
990,0,,0.00282825,2.00000000e-07,1.00000000e-07,20.795274,0.72500002,,,,,,,,,,,,,,0.002787502482533455,0.000814909057226032,1
991,1,0.06342609,0.00051678,2.00000000e-07,1.00000000e-07,72.438453,0.42187500,0.5826616287231445,0.5837278366088867,0.8134883642196655,0.8313397765159607,0.00011281885963398963,4.444117803359404e-05,0.00011281885963398963,4.444117803359404e-05,0.01342905592173338,0.0182648878544569,1.5253534317016602,1.502255916595459,0.992,0.0005123599548824131,8.839592919684947e-05,1
992,0,,0.00067196,2.00000000e-07,1.00000000e-07,9.571899,1.00000000,,,,,,,,,,,,,,0.0006564374780282378,0.00031040198518894613,1
993,0,,0.00255480,2.00000000e-07,1.00000000e-07,12.816697,0.99374998,,,,,,,,,,,,,,0.0025271987542510033,0.0005519488477148116,1
994,1,0.06667853,0.00878677,2.00000000e-07,1.00000000e-07,55.722534,0.98750001,0.6383150815963745,0.709753692150116,0.8205730319023132,0.8725038170814514,0.0016055370215326548,8.210413943743333e-05,6.43145696699321e-08,3.2888949341725038e-09,0.012409398332238197,0.010403307154774666,1.7832952737808228,0.6196252107620239,0.995,0.008773693814873695,0.0002615326375234872,1
995,0,,0.00764372,2.00000000e-07,1.00000000e-07,15.447505,0.98124999,,,,,,,,,,,,,,0.007603995967656374,0.000794526538811624,1
996,0,,0.02981932,2.00000000e-07,1.00000000e-07,18.659006,0.97500002,,,,,,,,,,,,,,0.02980719320476055,0.00024251002469100058,1
997,1,0.09301955,0.00266151,2.00000000e-07,1.00000000e-07,66.512411,0.90937501,0.8035752773284912,0.7425945997238159,0.9245897531509399,0.8744997978210449,0.004361860919743776,6.70798763167113e-05,0.00017930391186382622,2.7574658361118054e-06,0.02081621065735817,0.018637921661138535,2.380187511444092,1.3980460166931152,0.998,0.0026285378262400627,0.0006594323203898966,1
998,0,,0.00213291,2.00000000e-07,1.00000000e-07,19.628160,0.72500002,,,,,,,,,,,,,,0.002124935621395707,0.00015953334514051676,1
999,0,,0.00122220,2.00000000e-07,1.00000000e-07,22.887223,0.42187500,,,,,,,,,,,,,,0.0012151597766205668,0.0001408060488756746,1
1000,1,0.04541948,0.00036048,2.00000000e-07,1.00000000e-07,46.326179,1.00000000,0.471716970205307,0.7088431715965271,0.7042355537414551,0.8543444275856018,0.00012887860066257417,7.048808765830472e-05,5.034363592670843e-09,2.7534321489497415e-09,0.008403078652918339,0.008391212671995163,0.9198417067527771,0.720615804195404,1.0,0.0003462077584117651,0.0002854080521501601,1
1001,0,,0.00355929,2.00000000e-07,1.00000000e-07,11.735605,0.99374998,,,,,,,,,,,,,,0.0035404677037149668,0.0003765302535612136,1
1002,0,,0.00592724,2.00000000e-07,1.00000000e-07,15.659740,0.98750001,,,,,,,,,,,,,,0.005906890612095594,0.000406956416554749,1
1003,1,0.05043691,0.01019929,2.00000000e-07,1.00000000e-07,58.923887,0.98124999,0.4945117235183716,0.6782566905021667,0.7221966981887817,0.8230372071266174,0.0007407041848637164,0.00010967120033456013,3.00497298155733e-08,4.4491987871708716e-09,0.005095396190881729,0.013004442676901817,1.4496841430664062,1.2466462850570679,1.0,0.010181180201470852,0.0003622493823058903,1
1004,0,,0.00403325,2.00000000e-07,1.00000000e-07,18.106544,0.97500002,,,,,,,,,,,,,,0.00401832303032279,0.0002984448510687798,1
1005,0,,0.01347886,2.00000000e-07,1.00000000e-07,19.962696,0.90937501,,,,,,,,,,,,,,0.013460187241435051,0.0003734203346539289,1
1006,1,0.06844897,0.00227032,2.00000000e-07,1.00000000e-07,68.827971,0.72500002,0.6299315690994263,0.8090180158615112,0.819772481918335,0.9764770865440369,0.00032705345074646175,5.776350008090958e-05,5.717237581848167e-05,1.0097668564412743e-05,0.01627487502992153,0.011897077783942223,1.6130626201629639,1.2841486930847168,1.0,0.002254709368571639,0.00031229466549120843,1
1007,0,,0.00055671,2.00000000e-07,1.00000000e-07,21.872151,0.42187500,,,,,,,,,,,,,,0.0005498554091900587,0.0001370604441035539,1
1008,0,,0.00184692,2.00000000e-07,1.00000000e-07,10.979468,1.00000000,,,,,,,,,,,,,,0.0018161730840802193,0.0006150117260403931,1
1009,1,0.04485929,0.00257205,2.00000000e-07,1.00000000e-07,51.235566,0.99374998,0.384397029876709,0.38281726837158203,0.6193478107452393,0.7216483950614929,0.00043514269054867327,0.00021748768631368876,1.7212050451576033e-08,8.602722978423571e-09,0.0051084659062325954,0.033434778451919556,0.9007149338722229,2.8380002975463867,1.0,0.0025496729649603367,0.0004474826855584979,1
1010,0,,0.01481178,2.00000000e-07,1.00000000e-07,13.897848,0.98750001,,,,,,,,,,,,,,0.014787765219807625,0.0004803385236300528,1
1011,0,,0.01594960,2.00000000e-07,1.00000000e-07,16.564795,0.98124999,,,,,,,,,,,,,,0.015922686085104942,0.0005383486277423799,1
1012,1,0.06030736,0.00323474,2.00000000e-07,1.00000000e-07,62.799558,0.97500002,0.5600822567939758,0.7828741669654846,0.7440067529678345,0.911342978477478,0.002133164554834366,0.000194379550521262,9.663932360126637e-06,8.806022719909379e-07,0.01373452041298151,0.00670807296410203,1.4073373079299927,0.7331893444061279,1.0,0.0032140722032636404,0.0004133863258175552,1
1013,0,,0.00488270,2.00000000e-07,1.00000000e-07,18.661392,0.90937501,,,,,,,,,,,,,,0.004860544577240944,0.00044313917169347405,1
1014,0,,0.00310106,2.00000000e-07,1.00000000e-07,21.577621,0.72500002,,,,,,,,,,,,,,0.003076000604778528,0.0005011923494748771,1
1015,1,0.06924404,0.00034809,2.00000000e-07,1.00000000e-07,73.358413,0.42187500,0.5850604176521301,0.7656213045120239,0.8227786421775818,0.9480498433113098,0.00010886864765780047,2.0441910237423144e-05,0.00010886864765780047,2.0441910237423144e-05,0.016577333211898804,0.024946244433522224,1.4757426977157593,2.8152246475219727,1.0,0.000344369764206931,7.443205686286092e-05,1
1016,0,,0.00144576,2.00000000e-07,1.00000000e-07,10.491923,1.00000000,,,,,,,,,,,,,,0.0014293028507381678,0.0003291261673439294,1
1017,0,,0.00172876,2.00000000e-07,1.00000000e-07,14.003216,0.99374998,,,,,,,,,,,,,,0.0017089215107262135,0.000396816642023623,1
1018,1,0.04911687,0.00300813,2.00000000e-07,1.00000000e-07,54.789262,0.98750001,0.43322888016700745,0.938886284828186,0.6642960906028748,1.0246052742004395,0.0004868426185566932,0.0002920402039308101,1.950193961874902e-08,1.169861274519235e-08,0.007702215574681759,0.016333429142832756,1.3597301244735718,1.544150948524475,1.0,0.0029783828649669886,0.0005948603502474725,1
1019,0,,0.00470865,2.00000000e-07,1.00000000e-07,15.298988,0.98124999,,,,,,,,,,,,,,0.004685187246650457,0.0004692735674325377,1
1020,0,,0.01508231,2.00000000e-07,1.00000000e-07,17.297109,0.97500002,,,,,,,,,,,,,,0.015052877366542816,0.0005886664148420095,1
1021,1,0.06347495,0.00747208,2.00000000e-07,1.00000000e-07,67.498164,0.90937501,0.6132234334945679,0.4981909990310669,0.7878147959709167,0.7062707543373108,0.00028036528965458274,0.0007822706829756498,1.1525033187353984e-05,3.2156964152818546e-05,0.01018303632736206,0.01515129767358303,1.627807855606079,1.5223503112792969,1.0,0.006976933218538761,0.009902844205498695,1
1022,0,,0.00082397,2.00000000e-07,1.00000000e-07,20.848217,0.72500002,,,,,,,,,,,,,,0.0008075800142250955,0.00032787659438326955,1
1023,0,,0.00052900,2.00000000e-07,1.00000000e-07,24.361786,0.42187500,,,,,,,,,,,,,,0.0005270627443678677,3.867443956551142e-05,1
1024,1,0.05091286,0.00038294,2.00000000e-07,1.00000000e-07,51.109651,1.00000000,0.5682730674743652,0.8214333653450012,0.7728924751281738,0.9050588011741638,7.80764312366955e-05,5.7403096434427425e-05,3.049879904182262e-09,2.242304564248343e-09,0.009340960532426834,0.014521736651659012,0.6209834218025208,0.929909884929657,1.0,0.0003651748993434012,0.0003553344577085227,1
1025,0,,0.00129926,2.00000000e-07,1.00000000e-07,12.850868,0.99374998,,,,,,,,,,,,,,0.0012825332814827561,0.0003344888682477176,1
1026,0,,0.00936244,2.00000000e-07,1.00000000e-07,13.656241,0.98750001,,,,,,,,,,,,,,0.009328601881861687,0.000676811789162457,1
1027,1,0.06550007,0.00556415,2.00000000e-07,1.00000000e-07,57.516467,0.98124999,0.6814109086990356,0.28720638155937195,0.8456597924232483,0.5145230889320374,0.0008947349269874394,0.0014217235147953033,3.629863698506597e-08,5.767796551481297e-08,0.012100529856979847,0.009845667518675327,1.3746004104614258,0.7795535326004028,1.0,0.005406408105045557,0.0031548617407679558,1
1028,0,,0.00752430,2.00000000e-07,1.00000000e-07,16.030723,0.97500002,,,,,,,,,,,,,,0.007083001080900431,0.008825940079987049,1
1029,0,,0.00352299,2.00000000e-07,1.00000000e-07,21.260832,0.90937501,,,,,,,,,,,,,,0.0034486616495996714,0.001486515742726624,1
1030,1,0.08713451,0.00191531,2.00000000e-07,1.00000000e-07,70.110775,0.72500002,0.6794146299362183,0.7269679307937622,0.857020914554596,0.9289997220039368,0.00047441659262403846,0.00010616127110552043,8.293300197692588e-05,1.8558104784460738e-05,0.023959707468748093,0.01801878586411476,2.648364782333374,1.4240318536758423,1.0,0.0018967067589983344,0.0003720173262991011,1
1031,0,,0.00036459,2.00000000e-07,1.00000000e-07,21.981905,0.42187500,,,,,,,,,,,,,,0.000361742393579334,5.704525756300427e-05,1
1032,0,,0.00080382,2.00000000e-07,1.00000000e-07,11.605235,1.00000000,,,,,,,,,,,,,,0.0007589886663481593,0.0008966021705418825,1
1033,1,0.06192479,0.00154307,2.00000000e-07,1.00000000e-07,51.889368,0.99374998,0.5925936698913574,0.7041548490524292,0.7622928023338318,0.9019918441772461,0.0028007079381495714,0.0001087427226593718,1.1078181927359765e-07,4.3014392048235095e-09,0.012581040151417255,0.009134739637374878,1.3641846179962158,0.7805162668228149,1.0,0.001524602877907455,0.0003694394545163959,1
1034,0,,0.00319089,2.00000000e-07,1.00000000e-07,14.463547,0.98750001,,,,,,,,,,,,,,0.0031422614119946957,0.000972627429291606,1
1035,0,,0.00268991,2.00000000e-07,1.00000000e-07,16.737519,0.98124999,,,,,,,,,,,,,,0.0026414513122290373,0.0009690870065242052,1
1036,1,0.06199032,0.00927021,2.00000000e-07,1.00000000e-07,62.566374,0.97500002,0.5314207077026367,0.7024813890457153,0.6961848735809326,0.8602292537689209,0.0020419771317392588,0.00023399302153848112,9.25082258618204e-06,1.0600653013170813e-06,0.014549493789672852,0.007506177760660648,1.7406898736953735,0.7776238918304443,1.0,0.009193538688123226,0.0015333907213062048,1
1037,0,,0.00450199,2.00000000e-07,1.00000000e-07,19.646162,0.90937501,,,,,,,,,,,,,,0.004477144684642553,0.0004969062865711749,1
1038,0,,0.00161978,2.00000000e-07,1.00000000e-07,21.630888,0.72500002,,,,,,,,,,,,,,0.001598489936441183,0.00042579846922308207,1
1039,1,0.06772205,0.00062367,2.00000000e-07,1.00000000e-07,74.389017,0.42187500,0.5645148754119873,0.791208028793335,0.8049482107162476,0.969221293926239,0.0001018320326693356,1.912496009026654e-05,0.0001018320326693356,1.912496009026654e-05,0.016108596697449684,0.01956678181886673,1.6876447200775146,2.342393398284912,1.0,0.0006199858617037535,7.37700320314616e-05,1
1040,0,,0.00050737,2.00000000e-07,1.00000000e-07,11.097736,1.00000000,,,,,,,,,,,,,,0.0004875891318079084,0.0003956227737944573,1
1041,0,,0.00105841,2.00000000e-07,1.00000000e-07,11.728385,0.99374998,,,,,,,,,,,,,,0.0010429457761347294,0.00030933707603253424,1
1042,1,0.06203614,0.00298123,2.00000000e-07,1.00000000e-07,54.765849,0.98750001,0.6625043153762817,0.7336319088935852,0.8373011350631714,0.9107636213302612,0.0014278278686106205,7.20708048902452e-05,5.719592621744596e-08,2.8870252855028866e-09,0.00886973924934864,0.011932970955967903,1.2607296705245972,1.0006194114685059,1.0,0.0029169986955821514,0.001284560770727694,1
1043,0,,0.01239607,2.00000000e-07,1.00000000e-07,20.873771,0.98124999,,,,,,,,,,,,,,0.012033817358314991,0.0072450414299964905,1
1044,0,,0.02155154,2.00000000e-07,1.00000000e-07,18.124772,0.97500002,,,,,,,,,,,,,,0.02148059755563736,0.0014188018394634128,1
1045,1,0.06801824,0.01185338,2.00000000e-07,1.00000000e-07,68.445068,0.90937501,0.6819822788238525,0.42129042744636536,0.8003033995628357,0.6751148700714111,0.0007246321183629334,0.0005842893151566386,2.9787601306452416e-05,2.40185054281028e-05,0.014542737044394016,0.01622571237385273,1.2202303409576416,1.3580543994903564,1.0,0.011831368319690228,0.0004401675832923502,1
1046,0,,0.00097296,2.00000000e-07,1.00000000e-07,20.959786,0.72500002,,,,,,,,,,,,,,0.0009305308922193944,0.0008485941216349602,1
1047,0,,0.00031016,2.00000000e-07,1.00000000e-07,24.321816,0.42187500,,,,,,,,,,,,,,0.0003043306933250278,0.00011657324648695067,1
1048,1,0.05989445,0.00049718,2.00000000e-07,1.00000000e-07,47.014500,1.00000000,0.6346201300621033,0.9668818116188049,0.8274183869361877,1.0569626092910767,5.967888137092814e-05,7.638553506694734e-05,2.33122721127188e-09,2.9838183035479915e-09,0.013522230088710785,0.0100936871021986,0.8897993564605713,1.0162379741668701,1.0,0.0004691775538958609,0.0005599799333140254,1
1049,0,,0.00187003,2.00000000e-07,1.00000000e-07,12.460882,0.99374998,,,,,,,,,,,,,,0.001835901872254908,0.0006825430318713188,1
1050,0,,0.00952209,2.00000000e-07,1.00000000e-07,16.072706,0.98750001,,,,,,,,,,,,,,0.009491272270679474,0.0006163716898299754,1
1051,1,0.07230072,0.00779149,2.00000000e-07,1.00000000e-07,58.719277,0.98124999,0.6725799441337585,0.9564111828804016,0.8369105458259583,0.9897657632827759,0.0029374908190220594,5.826718552270904e-05,1.1917145315010202e-07,2.363811146821604e-09,0.010764960199594498,0.021542856469750404,1.757319450378418,1.8095967769622803,1.0,0.007747354451566935,0.0008826474077068269,1
1052,0,,0.00701775,2.00000000e-07,1.00000000e-07,16.600003,0.97500002,,,,,,,,,,,,,,0.007000710815191269,0.00034069010871462524,1
1053,0,,0.00383291,2.00000000e-07,1.00000000e-07,19.924870,0.90937501,,,,,,,,,,,,,,0.003797957906499505,0.0006989676039665937,1
1054,1,0.05751244,0.00188946,2.00000000e-07,1.00000000e-07,70.360311,0.72500002,0.6180641055107117,0.8931018710136414,0.823294460773468,0.9930678009986877,0.0001233771617989987,3.334788925712928e-05,2.1567622752627358e-05,5.82956363359699e-06,0.009590130299329758,0.013912338763475418,0.9718876481056213,1.3187859058380127,1.0,0.0018782127881422639,0.0002249130920972675,1
1055,0,,0.00051656,2.00000000e-07,1.00000000e-07,21.811499,0.42187500,,,,,,,,,,,,,,0.0005121076246723533,8.902951958589256e-05,1
1056,0,,0.00036270,2.00000000e-07,1.00000000e-07,11.787197,1.00000000,,,,,,,,,,,,,,0.00033892819192260504,0.0004753514367621392,1
1057,1,0.05396302,0.01010966,2.00000000e-07,1.00000000e-07,50.704363,0.99374998,0.5397254824638367,0.7275327444076538,0.7515421509742737,0.9082725048065186,0.00023492476611863822,9.769453754415736e-05,9.292431712992766e-09,3.864285336163675e-09,0.007149858400225639,0.01982598379254341,1.1868244409561157,1.5954746007919312,1.0,0.009976400062441826,0.0026651760563254356,1
1058,0,,0.00494742,2.00000000e-07,1.00000000e-07,15.709710,0.98750001,,,,,,,,,,,,,,0.004880477208644152,0.0013388326624408364,1
1059,0,,0.01127752,2.00000000e-07,1.00000000e-07,18.841058,0.98124999,,,,,,,,,,,,,,0.011038104072213173,0.004788344260305166,1
1060,1,0.06317023,0.00300232,2.00000000e-07,1.00000000e-07,64.828017,0.97500002,0.7289429903030396,0.060849614441394806,0.843567430973053,0.24492581188678741,0.0010020098416134715,0.007753115147352219,4.539432211458916e-06,3.512414332362823e-05,0.008070116862654686,0.009040245786309242,0.9824203252792358,0.9939785003662109,1.0,0.0029849440325051546,0.00034759557456709445,1
1061,0,,0.00707961,2.00000000e-07,1.00000000e-07,22.515683,0.90937501,,,,,,,,,,,,,,0.00593511713668704,0.022889921441674232,1
1062,0,,0.00149019,2.00000000e-07,1.00000000e-07,21.570523,0.72500002,,,,,,,,,,,,,,0.0012889998033642769,0.004023841116577387,1
1063,1,0.07135858,0.00033645,2.00000000e-07,1.00000000e-07,72.338227,0.42187500,0.6219690442085266,0.8402785062789917,0.8507971167564392,1.003190040588379,0.00011301164340693504,1.5239687854773365e-05,0.00011301164340693504,1.5239687854773365e-05,0.017577506601810455,0.01487075537443161,1.8648085594177246,1.284855842590332,1.0,0.00033304482349194586,6.8138018832542e-05,1
1064,0,,0.00050043,2.00000000e-07,1.00000000e-07,10.719169,1.00000000,,,,,,,,,,,,,,0.00047666029422543943,0.0004753913963213563,1
1065,0,,0.00520129,2.00000000e-07,1.00000000e-07,12.676659,0.99374998,,,,,,,,,,,,,,0.0048733726143836975,0.006558387074619532,1
1066,1,0.06090110,0.01404802,2.00000000e-07,1.00000000e-07,53.819994,0.98750001,0.580732524394989,0.4892999529838562,0.7429053783416748,0.7234325408935547,0.0012920878361910582,0.0004302716115489602,5.1758458852191325e-08,1.72357861316641e-08,0.012541390024125576,0.009371843189001083,1.5026881694793701,0.691829264163971,1.0,0.014015838503837585,0.0006437136325985193,1
1067,0,,0.00748519,2.00000000e-07,1.00000000e-07,14.881069,0.98124999,,,,,,,,,,,,,,0.0069389729760587215,0.010924302041530609,1
