step,loss,learning_rate,step_time,sigma_mean,video_distill_loss,audio_distill_loss,video_transition_loss,audio_transition_loss,video_quality_loss,audio_quality_loss,clean_video_loss,clean_audio_loss
375,0.03231030,5.00000000e-07,20.410482,0.42187500,4.238484689267352e-05,1.791207068890799e-05,4.238484689267352e-05,1.791207068890799e-05,0.012639175169169903,0.015532642602920532,1.3643995523452759,1.4304184913635254
376,0.03804592,5.00000000e-07,9.703430,1.00000000,4.4748194341082126e-05,6.048883733456023e-05,1.747990974187985e-09,2.3628703438305365e-09,0.015057258307933807,0.025337934494018555,1.381765365600586,2.023287534713745
377,0.02711161,5.00000000e-07,9.863766,0.99374998,0.0011223307810723782,7.046080281725153e-05,4.439372602860203e-08,2.787104103063598e-09,0.009012145921587944,0.014055674895644188,1.180612325668335,1.1728839874267578
378,0.02490168,5.00000000e-07,13.387479,0.98750001,0.0003628224949352443,8.307832467835397e-05,1.4533929615367924e-08,3.3279501376881626e-09,0.010956192389130592,0.009807939641177654,0.9602126479148865,1.001166820526123
379,0.03814046,5.00000000e-07,14.823733,0.98124999,0.002563467714935541,8.14006561995484e-05,1.0399767802482529e-07,3.3023421774913686e-09,0.015751205384731293,0.010106086730957031,1.6576623916625977,0.6058154702186584
380,0.03652496,5.00000000e-07,15.391776,0.97500002,0.00547133618965745,8.598557178629562e-05,2.4786942958598956e-05,3.89542776702001e-07,0.011774222366511822,0.01641104370355606,1.2331608533859253,1.8204643726348877
381,0.03779430,5.00000000e-07,17.661458,0.90937501,0.003413969185203314,0.0006173286819830537,0.0001403387577738613,2.5376659323228523e-05,0.015846969559788704,0.013547462411224842,1.3242897987365723,1.2069414854049683
382,0.05536337,5.00000000e-07,18.822186,0.72500002,0.0002295542071806267,0.00033710416755639017,4.012848876300268e-05,5.892935223528184e-05,0.025121349841356277,0.016049766913056374,2.439582586288452,1.1618460416793823
383,0.05316683,5.00000000e-07,21.439693,0.42187500,0.00010848578676814213,1.3909966583014466e-05,0.00010848578676814213,1.3909966583014466e-05,0.02246726118028164,0.016564300283789635,2.424496650695801,1.4985471963882446
384,0.02264093,5.00000000e-07,8.452224,1.00000000,0.0001601689582457766,5.570663415710442e-05,6.256642315349836e-09,2.175974733731323e-09,0.008730966597795486,0.009398440830409527,1.0452474355697632,0.7032449245452881
385,0.02057849,5.00000000e-07,10.997751,0.99374998,0.00018592439300846308,6.108236266300082e-05,7.35422744924108e-09,2.4160997647015847e-09,0.006691950373351574,0.006078517995774746,1.1420927047729492,0.5258817076683044
386,0.03160480,5.00000000e-07,12.420267,0.98750001,0.0021393741481006145,6.008343189023435e-05,8.569902121280393e-08,2.4068147475020396e-09,0.010816625319421291,0.016517989337444305,1.3021137714385986,1.1560128927230835
387,0.03897088,5.00000000e-07,13.780535,0.98124999,0.0018779000965878367,6.257392669795081e-05,7.618479713755733e-08,2.53852672216226e-09,0.015059882774949074,0.010470912791788578,1.7896528244018555,1.0149251222610474
388,0.02762972,5.00000000e-07,17.279212,0.97500002,0.0010963337263092399,9.940072050085291e-05,4.966750566381961e-06,4.503176000980602e-07,0.01047300174832344,0.007817883044481277,1.1786471605300903,1.3444682359695435
389,0.03692922,5.00000000e-07,16.879980,0.90937501,0.0026483682449907064,4.53867505711969e-05,0.00010886701784329489,1.8657218561202171e-06,0.012244748882949352,0.01791275478899479,1.42527437210083,2.079476833343506
390,0.05038474,5.00000000e-07,19.021328,0.72500002,0.00018757775251287967,0.0016109732678160071,3.279056545579806e-05,0.0002816150081343949,0.020166724920272827,0.01421373337507248,2.4333951473236084,1.2524070739746094
391,0.04231159,5.00000000e-07,20.782692,0.42187500,6.088319787522778e-05,1.7731515981722623e-05,6.088319787522778e-05,1.7731515981722623e-05,0.020006561651825905,0.011939702555537224,1.752179741859436,1.1557682752609253
392,0.02502189,5.00000000e-07,10.621019,1.00000000,0.0001605765864951536,6.439336721086875e-05,6.27256646623664e-09,2.5154394123205748e-09,0.011494852602481842,0.009818501770496368,1.0158275365829468,0.6158015727996826
393,0.01993676,5.00000000e-07,11.124492,0.99374998,0.0005168403149582446,0.00016224583669099957,2.044359703745613e-08,6.417692599569591e-09,0.006903249770402908,0.009901825338602066,0.8084038496017456,1.209904670715332
394,0.04153254,5.00000000e-07,13.724036,0.98750001,0.0012408900074660778,5.8712139434646815e-05,4.970754829969337e-08,2.3518849090464755e-09,0.011387836188077927,0.021876778453588486,2.09627628326416,1.7769695520401
395,0.04051606,5.00000000e-07,14.240902,0.98124999,0.0009507229551672935,5.189703369978815e-05,3.856999697404717e-08,2.1053709886587058e-09,0.014401132240891457,0.00926484726369381,2.161855697631836,0.8411439657211304
396,0.03955511,5.00000000e-07,15.940958,0.97500002,0.0028579619247466326,0.0001394385617459193,1.2947503819304984e-05,6.317015959211858e-07,0.015418975614011288,0.013562625274062157,1.5532304048538208,1.5007673501968384
397,0.04532275,5.00000000e-07,17.396479,0.90937501,0.0032652385998517275,0.00031773370574228466,0.00013422482879832387,1.3061146091786213e-05,0.016652245074510574,0.015903934836387634,1.8966753482818604,1.5765633583068848
398,0.05040805,5.00000000e-07,19.230792,0.72500002,0.0005909944302402437,8.329618140123785e-05,0.00010331203520763665,1.4561048374162056e-05,0.020860515534877777,0.013939663767814636,2.3785688877105713,1.1671980619430542
399,0.03434816,5.00000000e-07,20.466077,0.42187500,4.600810643751174e-05,1.6999336367007345e-05,4.600810643751174e-05,1.6999336367007345e-05,0.013131433166563511,0.01756642945110798,1.4342948198318481,1.648132562637329
400,0.01413434,5.00000000e-07,8.628701,1.00000000,7.027617539279163e-05,0.00031243939884006977,2.7451831918767766e-09,1.2204851351782509e-08,0.006194985471665859,0.009567370638251305,0.45906272530555725,0.6512416005134583
401,0.02901827,5.00000000e-07,11.529976,0.99374998,0.0009006187319755554,0.0001575780479470268,3.5623916261329214e-08,6.233032312508158e-09,0.010247698053717613,0.01130896806716919,1.3627649545669556,0.9744902849197388
402,0.04363811,5.00000000e-07,13.352321,0.98750001,0.0027068520430475473,0.00021591866970993578,1.0843102415947214e-07,8.649218230516453e-09,0.016859842464327812,0.013665374368429184,1.9512125253677368,0.8914960622787476
403,0.03406996,5.00000000e-07,13.877758,0.98124999,0.0016685317968949676,0.00012049084762111306,6.769089822000751e-08,4.88826534805753e-09,0.008996963500976562,0.01308981142938137,1.836480736732483,1.1987855434417725
404,0.03035969,5.00000000e-07,17.018703,0.97500002,0.0010372413089498878,0.00023523313575424254,4.699042619904503e-06,1.065682681655744e-06,0.011114677414298058,0.011800813488662243,1.3814071416854858,0.9925052523612976
405,0.03408232,5.00000000e-07,17.895798,0.90937501,0.0011529726907610893,0.0004212270141579211,4.739549331134185e-05,1.7315469449386e-05,0.01135101169347763,0.022086823359131813,1.2407376766204834,2.3270456790924072
406,0.03143808,5.00000000e-07,21.211210,0.72500002,0.00010242695861961693,6.206889520399272e-05,1.790530950529501e-05,1.0850291801034473e-05,0.009851256385445595,0.0165653508156538,1.1808415651321411,3.172236919403076
407,0.05245908,5.00000000e-07,20.694771,0.42187500,6.830933853052557e-05,1.7624246538616717e-05,6.830933853052557e-05,1.7624246538616717e-05,0.011560387909412384,0.07231496274471283,1.2131679058074951,7.105320453643799
408,0.02487990,5.00000000e-07,8.992150,1.00000000,0.00019364969921298325,0.00042152340756729245,7.564497472856146e-09,1.6465838470480776e-08,0.009669540449976921,0.01769355684518814,0.7962629795074463,1.7155330181121826
409,0.02725303,5.00000000e-07,11.213043,0.99374998,0.0006207558326423168,5.7591030781622976e-05,2.4553971300633748e-08,2.2779820252338823e-09,0.01079750806093216,0.009971877560019493,1.244873046875,0.6900702118873596
410,0.03628537,5.00000000e-07,12.534719,0.98750001,0.002217428758740425,0.0002179467846872285,8.882571478352475e-08,8.730435041570672e-09,0.010138175450265408,0.011097941547632217,1.9922380447387695,0.8720943927764893
411,0.03723254,5.00000000e-07,15.142944,0.98124999,0.0025504068471491337,7.187666051322594e-05,1.034678405176237e-07,2.915957919569223e-09,0.009995543397963047,0.01787848398089409,1.8065063953399658,1.5157114267349243
412,0.04196483,5.00000000e-07,15.453877,0.97500002,0.001328558661043644,0.000264819769654423,6.01880537942634e-06,1.1997198043900426e-06,0.013093377463519573,0.014412879012525082,2.232173204421997,1.141869068145752
413,0.02981461,5.00000000e-07,18.468407,0.90937501,0.0007851046393625438,0.00021446144091896713,3.2273459510179237e-05,8.815910405246541e-06,0.009138730354607105,0.020366884768009186,1.1757279634475708,2.003509283065796
414,0.04260055,5.00000000e-07,20.241601,0.72500002,0.0005983748123981059,0.00023810933635104448,0.00010460221528774127,4.16240181948524e-05,0.019443674013018608,0.011780002154409885,1.791765570640564,1.1016732454299927
415,0.05542419,5.00000000e-07,22.222459,0.42187500,0.00014916982036083937,8.028833690332249e-06,0.00014916982036083937,8.028833690332249e-06,0.018892869353294373,0.04017389565706253,2.0645291805267334,3.827622175216675
416,0.02898514,5.00000000e-07,9.165059,1.00000000,4.625789733836427e-05,5.688585588359274e-05,1.8069639118323266e-09,2.2221393614074714e-09,0.013147328048944473,0.01294444315135479,1.1547285318374634,0.8220025897026062
417,0.03174001,5.00000000e-07,10.574546,0.99374998,0.00018851929053198546,5.705870353267528e-05,7.456872452848984e-09,2.2569410784711863e-09,0.01113500539213419,0.022885829210281372,1.1742323637008667,2.0427908897399902
418,0.03158564,5.00000000e-07,12.476994,0.98750001,0.003453755285590887,0.00022226976579986513,1.3835047241173015e-07,8.90373996753624e-09,0.0084827346727252,0.019505146890878677,1.1724178791046143,1.9897226095199585
419,0.05504568,5.00000000e-07,14.242813,0.98124999,0.0045989276841282845,0.0019330315990373492,1.8657446787528897e-07,7.842169225114048e-08,0.022596871480345726,0.012817777693271637,2.2941393852233887,0.9791326522827148
420,0.04174879,5.00000000e-07,16.372265,0.97500002,0.0019856083672493696,7.719919085502625e-05,8.99545648280764e-06,3.4973794527104474e-07,0.01769113913178444,0.010370675474405289,1.832409143447876,0.8278313279151917
421,0.04883299,5.00000000e-07,18.020805,0.90937501,0.0020505799911916256,0.0001107025018427521,8.42936133267358e-05,4.550671292236075e-06,0.02130172774195671,0.011682778596878052,2.0922658443450928,1.0868864059448242
422,0.05765118,5.00000000e-07,19.818291,0.72500002,0.00040248845471069217,4.614724457496777e-05,7.035920862108469e-05,8.067025191849098e-06,0.024617470800876617,0.018923182040452957,2.459853410720825,2.1086180210113525
423,0.05498392,5.00000000e-07,21.010934,0.42187500,7.366928912233561e-05,2.685290019144304e-05,7.366928912233561e-05,2.685290019144304e-05,0.022977232933044434,0.02528056874871254,2.237968921661377,2.2340657711029053
424,0.02233603,5.00000000e-07,9.377713,1.00000000,5.323488949215971e-05,5.583319580182433e-05,2.079505012630989e-09,2.1810206973782442e-09,0.009152952581644058,0.01347612775862217,0.8721749186515808,0.8508484363555908
425,0.03374125,5.00000000e-07,10.454750,0.99374998,0.001810278045013547,0.00036998599534854293,7.16054628924212e-08,1.4634641942734561e-08,0.011711744591593742,0.0200871042907238,1.3219290971755981,1.4542486667633057
426,0.03570041,5.00000000e-07,12.369559,0.98750001,0.0012545135105028749,7.288919005077332e-05,5.0253287753321274e-08,2.919794406253118e-09,0.010441564954817295,0.012952250428497791,1.977148175239563,0.8139020204544067
427,0.01672463,5.00000000e-07,14.051227,0.98124999,0.0002282935893163085,5.645615965477191e-05,9.261669653426452e-09,2.2903832164189453e-09,0.006142310798168182,0.010288652032613754,0.7058447599411011,0.6132791042327881
428,0.04488356,5.00000000e-07,16.064414,0.97500002,0.004024620167911053,0.0001401738845743239,1.8232845832244493e-05,6.350333023874555e-07,0.019357867538928986,0.010007656179368496,1.7520091533660889,0.9729577898979187
429,0.05242129,5.00000000e-07,18.522629,0.90937501,0.0022895492147654295,6.591489363927394e-05,9.411697828909382e-05,2.709576392589952e-06,0.01676938496530056,0.027857886627316475,2.2843575477600098,2.452810287475586
430,0.05256200,5.00000000e-07,19.332443,0.72500002,0.0003178288752678782,5.4312447900883853e-05,5.555982716032304e-05,9.494387995800935e-06,0.022158684208989143,0.022542046383023262,2.0916249752044678,2.316366195678711
431,0.02837791,5.00000000e-07,21.365940,0.42187500,8.187408093363047e-05,1.373184841213515e-05,8.187408093363047e-05,1.373184841213515e-05,0.007591579109430313,0.016405291855335236,1.4171212911605835,1.6120274066925049
432,0.02352208,5.00000000e-07,14.687890,1.00000000,0.00025970421847887337,0.00011638059368124232,1.0144762363495374e-08,4.5461368003429925e-09,0.009293414652347565,0.015220144763588905,0.8885164260864258,1.0082459449768066
433,0.02639110,5.00000000e-07,10.531677,0.99374998,0.0004773717373609543,5.922374839428812e-05,1.888241563108295e-08,2.342589455750499e-09,0.008062757551670074,0.013414312154054642,1.3159462213516235,0.9983961582183838
434,0.03156471,5.00000000e-07,12.073386,0.98750001,0.0005752234137617052,7.55819128244184e-05,2.3042300512088332e-08,3.027686990009215e-09,0.00892084464430809,0.018131796270608902,1.462243676185608,1.9023610353469849
435,0.03972252,5.00000000e-07,13.797029,0.98124999,0.003109967103227973,0.00020055352069903165,1.2616867195447412e-07,8.136330720276419e-09,0.01700342632830143,0.013929628767073154,1.4303697347640991,1.239678144454956
436,0.03220337,5.00000000e-07,15.885295,0.97500002,0.002042716834694147,0.00014863410615362227,9.254175893147476e-06,6.733614554832457e-07,0.012994002550840378,0.010413270443677902,1.2955358028411865,1.0480461120605469
437,0.04072345,5.00000000e-07,18.433869,0.90937501,0.000813898688647896,0.00010665217996574938,3.345710501889698e-05,4.384173735161312e-06,0.01721135340631008,0.012587652541697025,1.8053492307662964,1.0477718114852905
438,0.02645147,5.00000000e-07,18.915665,0.72500002,0.0004106548149138689,4.1832459828583524e-05,7.178678788477555e-05,7.312753950827755e-06,0.008060605265200138,0.014072181656956673,1.2595484256744385,1.2699756622314453
439,0.05268354,5.00000000e-07,20.729810,0.42187500,9.388562466483563e-05,2.3639275241293944e-05,9.388562466483563e-05,2.3639275241293944e-05,0.021081918850541115,0.018543202430009842,2.391528367996216,1.9247500896453857
440,0.02394570,5.00000000e-07,9.273700,1.00000000,6.52428570901975e-05,6.941405445104465e-05,2.548567357152365e-09,2.7114743783585027e-09,0.00979946181178093,0.014110879972577095,0.9457880258560181,0.8935286402702332
441,0.03004025,5.00000000e-07,11.143022,0.99374998,0.0008122233557514846,0.00016276763926725835,3.212745625091884e-08,6.438315214296608e-09,0.009491725824773312,0.019220033660531044,1.2542935609817505,1.6583975553512573
442,0.04524077,5.00000000e-07,12.836781,0.98750001,0.001347075798548758,9.254110773326829e-05,5.396112356947924e-08,3.7070919667314683e-09,0.008964244276285172,0.05036521330475807,1.3186668157577515,5.825607776641846
443,0.05053738,5.00000000e-07,14.280952,0.98124999,0.006650341674685478,0.00010457202006364241,2.6979861900144897e-07,4.242382889430019e-09,0.018788762390613556,0.010787284933030605,2.13662052154541,0.7768110036849976
444,0.04984268,5.00000000e-07,16.280881,0.97500002,0.002367953769862652,0.00017611568910069764,1.0727604603744112e-05,7.978609914971457e-07,0.024338968098163605,0.012857241556048393,1.7695928812026978,1.4149457216262817
445,0.05705022,5.00000000e-07,17.324566,0.90937501,0.003294761059805751,8.780524512985721e-05,0.0001354384294245392,3.6094270399189554e-06,0.0211285762488842,0.01980985514819622,2.4642066955566406,1.9822181463241577
446,0.04496571,5.00000000e-07,18.604828,0.72500002,0.00028618500800803304,0.00018833680951502174,5.0028149416903034e-05,3.2923253456829116e-05,0.015995755791664124,0.020871132612228394,1.9648617506027222,2.4031355381011963
447,0.03479288,5.00000000e-07,21.127617,0.42187500,0.00011222159810131416,2.7426049200585112e-05,0.00011222159810131416,2.7426049200585112e-05,0.011497922241687775,0.02164255455136299,1.4907021522521973,1.9532028436660767
448,0.02415977,5.00000000e-07,9.003823,1.00000000,8.413563045905903e-05,7.065573299769312e-05,3.2865743460064323e-09,2.7600433050167794e-09,0.008246785029768944,0.019774599000811577,0.7788670063018799,2.0355658531188965
449,0.02894921,5.00000000e-07,11.431869,0.99374998,0.0007304355967789888,4.8618268920108676e-05,2.8892342740505228e-08,1.923060599651194e-09,0.009451258927583694,0.015879780054092407,1.3512296676635742,1.0347645282745361
450,0.04012280,5.00000000e-07,14.106434,0.98750001,0.001648744917474687,5.996757681714371e-05,6.604539493082484e-08,2.4022073219498452e-09,0.009943472221493721,0.027246806770563126,1.8582918643951416,2.2431435585021973
451,0.04639884,5.00000000e-07,14.868289,0.98124999,0.0026730401441454887,8.164374594343826e-05,1.0844290443401405e-07,3.31221539084936e-09,0.011991327628493309,0.0456085167825222,1.4577317237854004,4.009544849395752
452,0.02584012,5.00000000e-07,17.255202,0.97500002,0.0007661808631382883,8.300473564304411e-05,3.471049240033608e-06,3.760383435746917e-07,0.008563348092138767,0.01386553980410099,1.2055325508117676,0.8322449922561646
453,0.03131028,5.00000000e-07,17.674143,0.90937501,0.0011231813114136457,0.0001846967643359676,4.6170844143489376e-05,7.592366273456719e-06,0.011360743083059788,0.012077277526259422,1.362701416015625,1.3663204908370972
454,0.03072071,5.00000000e-07,19.506170,0.72500002,0.0001659425615798682,4.448365871212445e-05,2.900850449805148e-05,7.776211532473098e-06,0.012505000457167625,0.013657143339514732,1.2858291864395142,1.2209910154342651
455,0.03846845,5.00000000e-07,21.365877,0.42187500,7.19954987289384e-05,2.682485501281917e-05,7.19954987289384e-05,2.682485501281917e-05,0.013200907967984676,0.017294425517320633,1.870141863822937,1.5033363103866577
456,0.01860968,5.00000000e-07,9.627575,1.00000000,9.034998220158741e-05,7.98190085333772e-05,3.5293195033148095e-09,3.117990976519991e-09,0.005659768357872963,0.0157106164842844,0.725730299949646,1.2220849990844727
457,0.01523706,5.00000000e-07,11.461768,0.99374998,8.038194937398657e-05,6.18725607637316e-05,3.1794997745748788e-09,2.447417823958631e-09,0.003912478685379028,0.00954944547265768,0.6873640418052673,1.2241445779800415
458,0.03470977,5.00000000e-07,12.875289,0.98750001,0.0021397999953478575,7.299801654880866e-05,8.571607423846217e-08,2.924147146643463e-09,0.012441077269613743,0.012249419465661049,1.5951961278915405,0.8562135696411133
459,0.03856847,5.00000000e-07,14.335246,0.98124999,0.001554696587845683,4.5786757254973054e-05,6.307266886551588e-08,1.857549114525625e-09,0.014571619220077991,0.009423617273569107,1.8347009420394897,1.1006220579147339
460,0.03666445,5.00000000e-07,15.865991,0.97500002,0.0020706693176180124,0.0001311250525759533,9.38080938794883e-06,5.940393066339311e-07,0.009931732900440693,0.011424983851611614,2.0295302867889404,1.026336908340454
461,0.03640315,5.00000000e-07,18.046550,0.90937501,0.0014310932019725442,0.00018668515258468688,5.882824189029634e-05,7.674104381294455e-06,0.01679936610162258,0.009572106413543224,1.4244531393051147,0.9791437983512878
462,0.03200558,5.00000000e-07,18.732688,0.72500002,0.00010817375732585788,8.423410326940939e-05,1.8909908249042928e-05,1.4725006622029468e-05,0.01292448677122593,0.012537491507828236,1.4118361473083496,1.1618282794952393
463,0.04643595,5.00000000e-07,22.621520,0.42187500,0.00016483246872667223,2.4744123948039487e-05,0.00016483246872667223,2.4744123948039487e-05,0.021070078015327454,0.014558728784322739,1.9639445543289185,1.2969837188720703
464,0.02768633,5.00000000e-07,8.980688,1.00000000,3.5408233088674024e-05,6.838021363364533e-05,1.3831473744119194e-09,2.671174614832239e-09,0.01142207533121109,0.022173764184117317,0.8715707659721375,1.5323538780212402
465,0.04340015,5.00000000e-07,11.058177,0.99374998,0.003017812268808484,0.00021241071226540953,1.19369374829148e-07,8.40191383133515e-09,0.017115430906414986,0.012227174825966358,1.9029408693313599,0.8747744560241699
466,0.03652463,5.00000000e-07,12.391848,0.98750001,0.0011364527745172381,7.173483027145267e-05,4.552400412194402e-08,2.873521420809766e-09,0.010369467549026012,0.016208957880735397,1.809566855430603,1.8334428071975708
467,0.02059180,5.00000000e-07,14.091871,0.98124999,0.0018229441484436393,7.81521521275863e-05,7.395529877385343e-08,3.170504303540156e-09,0.00753804761916399,0.012114834040403366,0.719109833240509,0.8005462288856506
468,0.03421661,5.00000000e-07,16.632503,0.97500002,0.0006435454124584794,5.8044344768859446e-05,2.9154709864087636e-06,2.629600146519806e-07,0.009464973583817482,0.022535888478159904,1.5853925943374634,1.8672446012496948
469,0.03320541,5.00000000e-07,17.494348,0.90937501,0.000782127259299159,0.0002669627428986132,3.215106698917225e-05,1.0974089491355699e-05,0.011432593688368797,0.01612001284956932,1.4829134941101074,1.4369293451309204
470,0.03239141,5.00000000e-07,19.230612,0.72500002,0.00012559648894239217,6.06387693551369e-05,2.1955585907562636e-05,1.0600288987916429e-05,0.010818136855959892,0.01380832213908434,1.5589821338653564,1.5384190082550049
471,0.03564892,5.00000000e-07,21.879336,0.42187500,4.225662269163877e-05,1.681440153333824e-05,4.225662269163877e-05,1.681440153333824e-05,0.010913349688053131,0.031324196606874466,1.1738653182983398,3.336383104324341
472,0.01688452,5.00000000e-07,9.290068,1.00000000,4.611303302226588e-05,9.617902833269909e-05,1.8013054381427196e-09,3.757012034810714e-09,0.007454044185578823,0.010761439800262451,0.592075526714325,0.6460404396057129
473,0.02390303,5.00000000e-07,11.001793,0.99374998,0.0005600298172794282,0.0003751426993403584,2.2151967371542014e-08,1.4838635209457607e-08,0.006726326886564493,0.019338371232151985,0.8720810413360596,1.9765781164169312
474,0.03007030,5.00000000e-07,13.477757,0.98750001,0.0005864275735802948,7.885672675911337e-05,2.349110772570384e-08,3.1589193483227973e-09,0.011178077198565006,0.012766476720571518,1.4116724729537964,0.8099973797798157
475,0.02992194,5.00000000e-07,14.872995,0.98124999,0.0004757446295116097,7.294194801943377e-05,1.93005398330115e-08,2.959189338014312e-09,0.008601290173828602,0.01238225493580103,1.6391087770462036,0.9813834428787231
476,0.06130961,5.00000000e-07,16.964725,0.97500002,0.005398883949965239,4.6240194933488965e-05,2.4458711777697317e-05,2.094830193755115e-07,0.02570580504834652,0.01943383738398552,2.341996431350708,1.4407973289489746
477,0.03362080,5.00000000e-07,17.010963,0.90937501,0.0004595948848873377,0.0005325949168764055,1.889266241050791e-05,2.1893494704272598e-05,0.010054800659418106,0.02032860368490219,1.4880503416061401,2.0233371257781982
478,0.04352722,5.00000000e-07,19.813552,0.72500002,0.00045652876724489033,0.0002239487657789141,7.980602094903588e-05,3.9148599171312526e-05,0.016109419986605644,0.015406609512865543,2.1234283447265625,1.287290096282959
479,0.04153037,5.00000000e-07,21.535634,0.42187500,7.397022272925824e-05,1.9196133507648483e-05,7.397022272925824e-05,1.9196133507648483e-05,0.015753669664263725,0.01401875726878643,2.0163116455078125,1.354339361190796
480,0.01758978,5.00000000e-07,9.338355,1.00000000,8.042739500524476e-05,4.2458210373297334e-05,3.1417164425562305e-09,1.6585388618040042e-09,0.007334119640290737,0.009146325290203094,0.7043300271034241,0.6470853090286255
481,0.03329552,5.00000000e-07,11.024633,0.99374998,0.0015525966882705688,0.00010784071491798386,6.1412855245635e-08,4.2656305154764595e-09,0.009951286017894745,0.02423865720629692,1.2921254634857178,2.0005295276641846
482,0.02653198,5.00000000e-07,12.806958,0.98750001,0.0004987349384464324,5.0120375817641616e-05,1.99783194432257e-08,2.007697785799678e-09,0.009287269786000252,0.015918919816613197,1.1478755474090576,1.03670334815979
483,0.03712947,5.00000000e-07,13.935149,0.98124999,0.005452351178973913,4.934422759106383e-05,2.2119715481494495e-07,2.0018031676727333e-09,0.010622240602970123,0.022842291742563248,1.271895170211792,1.8787630796432495
484,0.03717943,5.00000000e-07,15.288353,0.97500002,0.0015077178832143545,5.8133573475060984e-05,6.830455276940484e-06,2.6336437031204696e-07,0.01421873364597559,0.007354632951319218,1.8832364082336426,0.5679989457130432
485,0.03784060,5.00000000e-07,17.749980,0.90937501,0.0010208154562860727,6.639090133830905e-05,4.196286681690253e-05,2.7291441710985964e-06,0.012233410030603409,0.020588155835866928,1.6544208526611328,1.9492541551589966
486,0.03180273,5.00000000e-07,19.396860,0.72500002,0.00018880613788496703,3.7426172639243305e-05,3.300529715488665e-05,6.542488790728385e-06,0.011366571299731731,0.01770309917628765,1.249649167060852,2.0962302684783936
487,0.03215305,5.00000000e-07,21.736532,0.42187500,0.00012844576849602163,1.757135396474041e-05,0.00012844576849602163,1.757135396474041e-05,0.011370094493031502,0.019305691123008728,1.3047734498977661,1.8512663841247559
488,0.02003887,5.00000000e-07,9.385386,1.00000000,0.00011761938367271796,5.494798824656755e-05,4.594542968305859e-09,2.1463955057754447e-09,0.009577391669154167,0.009647655300796032,0.7075228691101074,0.664056122303009
489,0.02677770,5.00000000e-07,11.540255,0.99374998,0.001201937673613429,0.0001216650489368476,4.754257787453753e-08,4.812469978077161e-09,0.009242805652320385,0.012203115969896317,1.0826990604400635,1.520497441291809
490,0.05183770,5.00000000e-07,12.369865,0.98750001,0.004934211261570454,0.00010760046279756352,1.976546002424584e-07,4.310319212663671e-09,0.01831936649978161,0.016171224415302277,2.3156142234802246,1.0860768556594849
491,0.03385320,5.00000000e-07,14.586722,0.98124999,0.000535667291842401,0.0009477820130996406,2.1731555222004317e-08,3.8450657768862584e-08,0.01094738021492958,0.015649214386940002,1.5903284549713135,1.5737292766571045
492,0.03163719,5.00000000e-07,15.830073,0.97500002,0.001170728704892099,9.911155939335003e-05,5.303783837007359e-06,4.4900787088408833e-07,0.010311167687177658,0.01728881523013115,1.3956164121627808,1.3599646091461182
493,0.03772555,5.00000000e-07,17.824961,0.90937501,0.0010635729413479567,9.955411223927513e-05,4.3720516259782016e-05,4.0923919186752755e-06,0.011645648628473282,0.014859277755022049,1.9438554048538208,1.2863192558288574
494,0.03621296,5.00000000e-07,19.713399,0.72500002,0.00015991418331395835,8.590971265221015e-05,2.79546802630648e-05,1.5017920304671861e-05,0.015054615214467049,0.016661593690514565,1.4263067245483398,1.6882884502410889
495,0.04818559,5.00000000e-07,20.572723,0.42187500,6.128678796812892e-05,1.64090670295991e-05,6.128678796812892e-05,1.64090670295991e-05,0.018251581117510796,0.017586706206202507,2.1719067096710205,2.306828498840332
496,0.01925907,5.00000000e-07,9.292950,1.00000000,4.989263106836006e-05,7.555625052191317e-05,1.948950334451638e-09,2.951500821524178e-09,0.009013689123094082,0.009744103997945786,0.6634077429771423,0.7987374067306519
497,0.02991970,5.00000000e-07,12.615732,0.99374998,0.001277548260986805,0.00011373542656656355,5.053336238347583e-08,4.498794226037717e-09,0.012505624443292618,0.00998139288276434,1.1976828575134277,1.070327639579773
498,0.04279162,5.00000000e-07,11.590671,0.98750001,0.0016043762443587184,6.562609632965177e-05,6.42680646478766e-08,2.6288315968514553e-09,0.01295706257224083,0.020120713859796524,2.1447267532348633,1.3728119134902954
499,0.03619994,5.00000000e-07,15.137875,0.98124999,0.0034553292207419872,5.149052230990492e-05,1.4017969363067095e-07,2.0889927565548305e-09,0.010969482362270355,0.014842279255390167,1.6911194324493408,0.942570686340332
500,0.04318234,5.00000000e-07,15.319812,0.97500002,0.0021177527960389853,7.808978261891752e-05,9.594112270860933e-06,3.537716963819548e-07,0.01557569857686758,0.022406764328479767,1.6838250160217285,2.075383186340332
501,0.04344513,5.00000000e-07,17.153652,0.90937501,0.0030155403073877096,0.0034382399171590805,0.00012396044621709734,0.0001413364225300029,0.017262088134884834,0.012143388390541077,1.7175809144973755,1.4148505926132202
502,0.03261113,5.00000000e-07,19.596038,0.72500002,0.00014879110676702112,3.926453064195812e-05,2.6010247893282212e-05,6.863851012894884e-06,0.012706932611763477,0.014268718659877777,1.389712929725647,1.494234323501587
503,0.04554364,5.00000000e-07,20.783824,0.42187500,8.18344415165484e-05,2.6931415050057694e-05,8.18344415165484e-05,2.6931415050057694e-05,0.01760910451412201,0.02138134278357029,1.9405384063720703,2.069751024246216
